player_id,year,prev_fip,prev_era,prev_whip,prev_kbb,prev_ip_total
15882,2026,6.38125,5.90625,2.15625,0.5833333333333334,10.666666666666666
16023,2025,3.3624254473161033,4.186878727634195,1.3061630218687874,3.14,167.66666666666666
16027,2025,4.492,8.424000000000001,2.136,1.6842105263157894,41.666666666666664
16028,2025,5.273228346456692,5.52755905511811,1.606299212598425,1.1111111111111112,42.333333333333336
16040,2026,4.6,3.375,2.25,0.5,2.6666666666666665
16053,2025,5.51304347826087,7.33695652173913,1.7934782608695652,0.8888888888888888,30.666666666666668
16057,2025,4.300000000000001,21.600000000000005,2.4000000000000004,1.0,1.6666666666666663
16064,2025,3.458208955223881,4.352238805970149,1.2716417910447761,3.56,111.66666666666667
16065,2025,2.418471337579618,2.694267515923567,1.0318471337579618,4.7894736842105265,157.0
16087,2025,2.5049586776859503,3.570247933884297,1.3140495867768593,3.5833333333333335,40.333333333333336
16088,2025,2.9125,2.53125,1.265625,3.942857142857143,149.33333333333334
16088,2026,2.4732251521298174,2.2454361054766734,1.0709939148073022,3.707317073170732,164.33333333333334
16090,2025,3.1,5.25,1.8333333333333333,1.5,12.0
16092,2026,4.300000000000001,10.800000000000002,4.200000000000001,1.0,1.6666666666666663
16107,2025,5.120833333333334,4.875,1.7083333333333333,1.2285714285714286,48.0
16107,2026,4.129197080291971,5.912408759124088,1.4014598540145986,2.238095238095238,45.666666666666664
16108,2025,3.9674698795180725,6.506024096385542,1.6987951807228916,1.5833333333333333,27.666666666666668
16108,2026,4.872727272727273,6.136363636363637,1.9090909090909092,1.5,7.333333333333333
16122,2025,7.20204081632653,7.714285714285714,2.0816326530612246,0.9230769230769231,16.333333333333332
16122,2026,2.35,6.75,2.625,2.0,2.6666666666666665
16123,2025,4.38780487804878,5.4,1.4926829268292683,1.3076923076923077,68.33333333333333
16123,2026,5.76793893129771,6.080152671755726,1.7748091603053435,1.2093023255813953,87.33333333333333
16125,2025,5.975,6.75,1.625,0.6666666666666666,8.0
16127,2026,5.697938144329896,6.68041237113402,1.7010309278350515,1.2857142857142858,32.333333333333336
16138,2025,3.4618677042801558,3.67704280155642,1.254863813229572,4.045454545454546,171.33333333333334
16138,2026,3.260824742268041,4.008247422680412,1.3237113402061857,3.7674418604651163,161.66666666666666
16141,2025,3.9823529411764707,12.705882352941176,2.0735294117647056,1.8,22.666666666666668
16146,2025,3.030232558139535,3.9244186046511627,1.316860465116279,2.9245283018867925,114.66666666666667
16146,2026,2.121359223300971,2.254368932038835,1.0019417475728156,4.803921568627451,171.66666666666666
16148,2025,4.582558139534884,5.651162790697675,1.6046511627906979,1.393939393939394,57.33333333333333
16150,2025,3.259695817490494,5.23574144486692,1.4144486692015208,5.125,87.66666666666667
16151,2025,3.0770992366412213,4.534351145038168,1.2595419847328244,3.0588235294117645,43.666666666666664
16153,2025,3.0454545454545454,3.7309090909090905,1.1563636363636363,3.3793103448275863,91.66666666666667
16153,2026,2.6690298507462686,2.871268656716418,1.0242537313432836,3.6964285714285716,178.66666666666666
16155,2025,2.9035714285714285,4.339285714285714,1.4285714285714286,2.392857142857143,56.0
16160,2025,3.440909090909091,4.295454545454546,1.2727272727272727,3.0625,44.0
16160,2026,3.3575757575757574,4.2272727272727275,1.1666666666666667,3.0416666666666665,66.0
16161,2025,3.128846153846154,4.932692307692308,1.3557692307692308,3.0833333333333335,34.666666666666664
16163,2025,3.1625,5.0625,1.375,4.0,16.0
16261,2026,2.4758389261744966,3.6241610738255035,1.1543624161073827,3.595744680851064,149.0
16273,2026,3.391891891891892,3.6486486486486487,1.3864864864864865,2.4791666666666665,123.33333333333333
16286,2026,2.5293785310734465,3.305084745762712,1.1807909604519775,3.8055555555555554,177.0
